epoch,train_nll_per_dim,val_nll_per_dim
582,-2.5230602264404296,-1.2138216495513916
583,-2.522609233856201,-1.2130457758903503
584,-2.523156690597534,-1.213113784790039
585,-2.5230847120285036,-1.2132229804992676
586,-2.522931730747223,-1.213934600353241
587,-2.5227325797080993,-1.2141032814979553
588,-2.5226577162742614,-1.213442087173462
589,-2.5228567361831664,-1.2132622599601746
590,-2.523194432258606,-1.213376522064209
591,-2.5234771251678465,-1.2134168148040771
592,-2.522969388961792,-1.2133077383041382
593,-2.522495782375336,-1.2133362889289856
594,-2.522890567779541,-1.2132495045661926
595,-2.523507833480835,-1.2132008075714111
596,-2.523329973220825,-1.21318781375885
597,-2.523400866985321,-1.2131810784339905
598,-2.5232681155204775,-1.2131824493408203
599,-2.5231889486312866,-1.2131812572479248
