epoch,train_nll_per_dim,val_nll_per_dim
234,-2.3171498775482178,-1.773509919643402
235,-2.317147409915924,-1.7628716826438904
236,-2.316837739944458,-1.7703863382339478
237,-2.318879771232605,-1.7721887826919556
238,-2.317154598236084,-1.7822995781898499
239,-2.3228073358535766,-1.7635554671287537
240,-2.328806293010712,-1.7516525387763977
241,-2.327542793750763,-1.7595871090888977
242,-2.321313226222992,-1.7725924253463745
243,-2.3295373797416685,-1.7577245235443115
244,-2.332646429538727,-1.7497963309288025
245,-2.3274917721748354,-1.7413106560707092
246,-2.3240068435668944,-1.7553223371505737
247,-2.332281792163849,-1.7501270174980164
248,-2.334348213672638,-1.7476600408554077
249,-2.3343032360076905,-1.7439581155776978
250,-2.3342970967292787,-1.7314998507499695
251,-2.334818398952484,-1.7302219867706299
252,-2.338438391685486,-1.7307987213134766
253,-2.338334822654724,-1.7291525602340698
254,-2.3370429158210753,-1.733605980873108
255,-2.338426244258881,-1.733600676059723
256,-2.3405255675315857,-1.725576102733612
257,-2.3406954169273377,-1.7266404032707214
258,-2.34111624956131,-1.7239755988121033
259,-2.3412416577339172,-1.7229288220405579
260,-2.343422067165375,-1.7218316793441772
261,-2.3442324876785277,-1.7179552912712097
262,-2.3445921421051024,-1.7179803252220154
263,-2.3449203848838804,-1.7164183855056763
264,-2.346068239212036,-1.7131076455116272
265,-2.346171760559082,-1.7135451436042786
266,-2.3470288038253786,-1.708471417427063
267,-2.3468754649162293,-1.70782870054245
268,-2.3475555539131165,-1.7059804797172546
269,-2.3479999780654905,-1.7064095735549927
270,-2.3476300120353697,-1.7002105712890625
271,-2.347737658023834,-1.7012383937835693
272,-2.3490575909614564,-1.700300931930542
273,-2.348573851585388,-1.6993659734725952
274,-2.3489050388336183,-1.698098361492157
275,-2.3491206884384157,-1.6982616782188416
276,-2.34878523349762,-1.6949766874313354
277,-2.349368393421173,-1.6957077980041504
278,-2.3496643185615538,-1.6965499520301819
279,-2.3501906752586366,-1.693337321281433
280,-2.3503164529800413,-1.6936865448951721
281,-2.349687337875366,-1.6920592784881592
282,-2.350494384765625,-1.692658543586731
283,-2.350305140018463,-1.6923696994781494
284,-2.350070226192474,-1.6925886273384094
285,-2.3505222678184508,-1.6912797689437866
286,-2.3502755999565124,-1.6914357542991638
287,-2.350648832321167,-1.6922420263290405
288,-2.3504315853118896,-1.6917362809181213
289,-2.350022280216217,-1.6913793087005615
290,-2.3506192803382873,-1.6915001273155212
291,-2.3502776622772217,-1.691206932067871
292,-2.3507737159729003,-1.6909019947052002
293,-2.350347578525543,-1.6908351182937622
294,-2.3508859872817993,-1.690720558166504
295,-2.350670313835144,-1.6906810402870178
296,-2.350749897956848,-1.6906285285949707
297,-2.35114506483078,-1.6905962824821472
298,-2.3505512833595277,-1.6905814409255981
299,-2.3511548161506655,-1.6905812621116638
